Crime Against Category,Offense,Sector,Beat,MCPP,Time,Day,Year
2,53,15,33,NORTHGATE,0,0,1
2,8,8,13,FIRST HILL,212,3,1
2,53,10,17,FIRST HILL,1830,2,1
2,53,10,17,FIRST HILL,741,1,1
2,53,15,34,NORTHGATE,1009,0,1
2,53,8,12,FIRST HILL,1699,0,1
2,46,13,27,NORTHGATE,1095,1,1
2,12,22,48,ROOSEVELT/RAVENNA,388,2,1
2,53,10,17,FIRST HILL,857,1,1
2,46,14,31,DOWNTOWN COMMERCIAL,954,2,1
2,51,22,50,ROOSEVELT/RAVENNA,1639,3,1
2,53,7,10,SLU/CASCADE,1365,4,1
1,47,14,31,DOWNTOWN COMMERCIAL,689,2,1
2,46,8,11,CAPITOL HILL,1743,1,1
2,18,8,13,CAPITOL HILL,1861,1,1
2,53,15,33,NORTHGATE,1777,6,1
2,54,15,33,NORTHGATE,1777,6,1
2,54,15,33,NORTHGATE,1024,0,1
2,53,6,5,CAPITOL HILL,1428,4,1
2,8,7,10,SLU/CASCADE,934,1,1
2,58,7,8,SLU/CASCADE,0,3,1
2,8,11,22,ROOSEVELT/RAVENNA,2014,0,1
2,8,15,33,NORTHGATE,1590,0,1
2,58,14,29,DOWNTOWN COMMERCIAL,0,0,1
2,26,13,26,NORTHGATE,661,4,1
2,53,12,23,DOWNTOWN COMMERCIAL,1548,5,1
2,1,8,12,CAPITOL HILL,95,6,1
2,53,13,27,NORTHGATE,1825,5,1
2,53,14,31,DOWNTOWN COMMERCIAL,2126,4,1
2,53,14,30,SLU/CASCADE,95,5,1
2,53,7,10,SLU/CASCADE,191,5,1
2,53,6,5,CAPITOL HILL,2008,4,1
2,1,8,11,CAPITOL HILL,1027,0,1
2,8,11,22,ROOSEVELT/RAVENNA,0,0,1
2,12,8,11,CAPITOL HILL,369,6,1
3,55,8,11,CAPITOL HILL,1942,5,1
2,26,15,34,NORTHGATE,0,4,1
2,46,5,3,BALLARD SOUTH,1148,5,1
2,8,15,34,NORTHGATE,1338,4,1
2,46,14,31,DOWNTOWN COMMERCIAL,1428,4,1
2,1,22,48,ROOSEVELT/RAVENNA,191,2,1
2,8,7,9,QUEEN ANNE,1048,1,1
2,8,22,48,UNIVERSITY,1955,0,1
2,46,13,27,NORTHGATE,1776,6,1
2,12,7,9,SLU/CASCADE,364,2,1
2,1,6,5,CAPITOL HILL,1575,1,1
3,55,8,12,FIRST HILL,1381,1,1
2,1,13,26,NORTHGATE,59,1,1
2,53,22,49,UNIVERSITY,95,6,1
2,46,14,31,DOWNTOWN COMMERCIAL,1004,5,1
2,8,7,8,SLU/CASCADE,400,0,1
1,29,22,48,UNIVERSITY,823,5,1
2,33,15,34,NORTHGATE,301,4,1
1,29,5,2,BALLARD SOUTH,0,3,1
1,0,22,49,UNIVERSITY,1244,3,1
2,53,13,27,NORTHGATE,1031,3,1
2,58,8,11,CAPITOL HILL,0,1,1
2,46,22,50,ROOSEVELT/RAVENNA,770,3,1
1,29,7,9,QUEEN ANNE,262,3,1
2,46,14,31,DOWNTOWN COMMERCIAL,1145,1,1
2,54,15,34,NORTHGATE,0,3,1
2,12,22,50,ROOSEVELT/RAVENNA,1169,5,1
2,54,5,3,BALLARD SOUTH,984,6,1
2,8,22,49,UNIVERSITY,246,1,1
2,8,8,13,FIRST HILL,835,0,1
2,12,15,33,NORTHGATE,2061,3,1
2,8,22,49,UNIVERSITY,609,6,1
2,51,8,11,CAPITOL HILL,1499,0,1
2,54,22,48,UNIVERSITY,0,5,1
2,54,5,2,BALLARD SOUTH,0,4,1
2,12,15,34,NORTHGATE,661,2,1
2,44,8,11,CAPITOL HILL,1617,1,1
2,44,8,12,FIRST HILL,1626,1,1
1,0,18,40,QUEEN ANNE,1650,0,1
2,44,22,50,ROOSEVELT/RAVENNA,748,1,1
1,29,22,49,UNIVERSITY,936,1,1
1,29,22,48,ROOSEVELT/RAVENNA,12,1,1
2,44,8,12,CAPITOL HILL,997,1,1
2,8,8,13,FIRST HILL,1762,0,1
2,12,5,3,BALLARD SOUTH,1918,0,1
2,33,18,41,QUEEN ANNE,823,0,1
2,33,8,11,CAPITOL HILL,741,5,1
2,8,8,11,CAPITOL HILL,1531,0,1
1,0,12,23,DOWNTOWN COMMERCIAL,1577,0,1
2,33,11,22,ROOSEVELT/RAVENNA,508,0,1
1,47,14,29,DOWNTOWN COMMERCIAL,0,5,1
2,50,11,22,ROOSEVELT/RAVENNA,1322,0,1
2,12,14,29,DOWNTOWN COMMERCIAL,1268,0,1
1,29,5,2,BALLARD SOUTH,926,0,1
1,0,12,23,DOWNTOWN COMMERCIAL,1126,0,1
2,12,14,29,DOWNTOWN COMMERCIAL,1060,0,1
2,44,14,31,DOWNTOWN COMMERCIAL,1095,0,1
1,31,8,12,CAPITOL HILL,781,0,1
1,21,8,12,CAPITOL HILL,823,0,1
2,12,8,12,FIRST HILL,342,0,1
1,0,10,17,FIRST HILL,549,0,1
1,0,22,49,UNIVERSITY,2081,6,1
1,29,14,30,DOWNTOWN COMMERCIAL,172,0,1
2,44,18,41,QUEEN ANNE,2048,6,1
3,13,18,40,QUEEN ANNE,1616,6,1
2,12,14,29,DOWNTOWN COMMERCIAL,1422,6,1
2,53,7,9,SLU/CASCADE,1048,6,1
2,33,22,48,ROOSEVELT/RAVENNA,1428,6,1
1,0,22,48,ROOSEVELT/RAVENNA,1428,6,1
2,1,14,31,DOWNTOWN COMMERCIAL,905,6,1
1,47,8,12,CAPITOL HILL,1157,6,1
2,1,8,12,CAPITOL HILL,1157,6,1
2,53,13,27,NORTHGATE,1002,6,1
2,8,22,48,ROOSEVELT/RAVENNA,774,6,1
2,8,7,9,QUEEN ANNE,0,6,1
2,10,7,9,QUEEN ANNE,0,6,1
2,8,8,13,FIRST HILL,661,6,1
2,54,5,2,BALLARD SOUTH,0,6,1
3,55,15,34,NORTHGATE,690,6,1
2,12,13,27,NORTHGATE,191,5,1
2,54,5,2,BALLARD SOUTH,396,6,1
1,0,7,9,QUEEN ANNE,447,6,1
2,8,7,9,QUEEN ANNE,447,6,1
2,12,7,9,QUEEN ANNE,447,6,1
2,8,22,48,UNIVERSITY,324,6,1
2,12,8,12,CAPITOL HILL,182,6,1
1,47,8,12,CAPITOL HILL,182,6,1
2,12,15,33,NORTHGATE,2086,5,1
2,12,8,12,CAPITOL HILL,135,6,1
1,47,8,12,CAPITOL HILL,135,6,1
1,47,7,9,SLU/CASCADE,0,6,1
1,21,22,48,UNIVERSITY,1946,5,1
2,9,8,11,CAPITOL HILL,2110,5,1
1,47,22,48,ROOSEVELT/RAVENNA,2036,5,1
2,44,22,49,UNIVERSITY,1946,5,1
3,55,18,41,QUEEN ANNE,2014,5,1
2,26,8,13,FIRST HILL,0,5,1
2,44,12,23,DOWNTOWN COMMERCIAL,2048,5,1
3,55,18,40,QUEEN ANNE,1606,5,1
1,0,7,8,SLU/CASCADE,1707,5,1
2,1,7,8,SLU/CASCADE,1707,5,1
2,1,8,11,CAPITOL HILL,972,4,1
1,47,14,29,DOWNTOWN COMMERCIAL,1240,5,1
2,8,8,13,FIRST HILL,396,5,1
1,0,14,31,DOWNTOWN COMMERCIAL,1141,5,1
2,54,22,50,ROOSEVELT/RAVENNA,58,5,1
1,31,10,17,FIRST HILL,1066,5,1
1,0,10,17,FIRST HILL,1066,5,1
1,47,18,41,QUEEN ANNE,1005,5,1
2,8,7,9,QUEEN ANNE,44,5,1
2,12,22,49,UNIVERSITY,0,0,1
2,1,10,17,FIRST HILL,859,5,1
2,8,5,2,BALLARD SOUTH,176,5,1
1,29,7,9,SLU/CASCADE,0,5,1
2,26,6,5,CAPITOL HILL,1097,1,1
2,54,18,41,QUEEN ANNE,984,1,1
2,53,18,41,QUEEN ANNE,984,1,1
1,47,7,9,SLU/CASCADE,575,5,1
2,54,8,11,CAPITOL HILL,1428,3,1
2,51,7,10,SLU/CASCADE,1428,3,1
1,0,18,41,QUEEN ANNE,0,5,1
1,47,13,26,NORTHGATE,391,5,1
1,21,8,12,CAPITOL HILL,143,5,1
2,8,18,41,QUEEN ANNE,1922,4,1
2,12,14,31,DOWNTOWN COMMERCIAL,0,4,1
2,54,11,22,ROOSEVELT/RAVENNA,2,4,1
2,53,22,49,UNIVERSITY,1478,3,1
2,53,8,13,CAPITOL HILL,107,4,1
2,8,8,13,CAPITOL HILL,0,2,1
1,47,8,11,CAPITOL HILL,1282,4,1
1,29,14,29,DOWNTOWN COMMERCIAL,0,3,1
1,0,5,2,BALLARD SOUTH,1240,4,1
2,1,18,40,QUEEN ANNE,823,4,1
2,54,10,17,FIRST HILL,0,2,1
1,47,7,8,SLU/CASCADE,822,4,1
2,33,13,26,NORTHGATE,774,4,1
2,53,14,29,DOWNTOWN COMMERCIAL,823,3,1
2,12,11,22,ROOSEVELT/RAVENNA,0,6,1
2,53,5,3,BALLARD SOUTH,2008,2,1
2,10,18,41,QUEEN ANNE,741,3,1
2,1,8,12,CAPITOL HILL,0,4,1
2,12,8,13,CAPITOL HILL,877,4,1
2,33,22,48,UNIVERSITY,0,3,1
2,12,12,23,DOWNTOWN COMMERCIAL,196,2,1
1,47,5,2,BALLARD SOUTH,443,4,1
2,12,18,40,QUEEN ANNE,0,4,1
2,1,22,48,UNIVERSITY,1478,2,1
2,23,10,17,FIRST HILL,438,4,1
3,39,10,17,FIRST HILL,438,4,1
1,29,10,17,FIRST HILL,438,4,1
1,47,8,11,CAPITOL HILL,597,4,1
2,44,7,9,SLU/CASCADE,1978,2,1
2,46,14,30,SLU/CASCADE,536,4,1
2,53,13,26,NORTHGATE,1562,2,1
2,58,10,18,FIRST HILL,0,3,1
2,8,8,11,CAPITOL HILL,505,4,1
2,53,8,11,CAPITOL HILL,505,4,1
2,54,5,2,BALLARD SOUTH,369,4,1
2,1,22,49,UNIVERSITY,514,4,1
2,1,15,34,NORTHGATE,1539,1,1
2,53,18,41,QUEEN ANNE,945,2,1
2,53,18,41,QUEEN ANNE,501,4,1
2,33,7,9,QUEEN ANNE,1762,1,1
2,12,7,9,QUEEN ANNE,0,1,1
2,54,13,27,NORTHGATE,1214,3,1
2,33,15,34,NORTHGATE,1339,2,1
1,0,14,31,DOWNTOWN COMMERCIAL,1814,3,1
1,47,14,29,DOWNTOWN COMMERCIAL,1537,3,1
2,54,18,41,SLU/CASCADE,1428,1,1
2,46,13,27,NORTHGATE,1120,1,1
2,54,6,5,CAPITOL HILL,1031,2,1
2,12,10,17,FIRST HILL,1009,5,0
2,53,8,11,CAPITOL HILL,1031,2,1
2,54,13,27,NORTHGATE,625,1,1
2,1,11,22,ROOSEVELT/RAVENNA,1955,1,1
2,12,6,5,CAPITOL HILL,168,5,1
2,44,8,12,CAPITOL HILL,1575,3,1
2,51,18,40,QUEEN ANNE,0,4,1
2,46,14,31,DOWNTOWN COMMERCIAL,1143,3,1
2,19,22,49,UNIVERSITY,0,2,1
1,47,8,12,CAPITOL HILL,1309,3,1
2,33,8,11,CAPITOL HILL,1339,2,1
1,47,18,41,QUEEN ANNE,1179,3,1
2,33,8,13,FIRST HILL,1053,2,1
2,12,8,13,FIRST HILL,1053,2,1
2,54,13,26,NORTHGATE,2008,1,1
2,1,7,9,SLU/CASCADE,508,2,1
2,8,8,13,FIRST HILL,0,1,1
2,1,8,13,FIRST HILL,0,1,1
2,33,22,49,UNIVERSITY,1606,2,1
2,54,22,49,UNIVERSITY,1522,2,1
2,44,8,13,FIRST HILL,1059,3,1
2,54,18,41,SLU/CASCADE,835,1,1
2,26,22,48,ROOSEVELT/RAVENNA,0,3,0
2,51,7,10,SLU/CASCADE,1955,1,1
2,51,8,11,CAPITOL HILL,2061,1,1
2,8,18,41,QUEEN ANNE,0,3,1
2,53,22,50,ROOSEVELT/RAVENNA,984,1,1
2,1,13,27,NORTHGATE,1339,1,1
2,1,22,50,ROOSEVELT/RAVENNA,1650,1,1
2,53,22,48,ROOSEVELT/RAVENNA,59,0,1
2,54,8,11,CAPITOL HILL,767,3,1
2,33,8,11,CAPITOL HILL,1408,2,1
2,1,8,11,CAPITOL HILL,1408,2,1
2,58,7,9,SLU/CASCADE,2,2,1
2,23,7,10,SLU/CASCADE,0,0,1
2,46,6,5,CAPITOL HILL,2077,5,1
2,54,22,48,ROOSEVELT/RAVENNA,984,5,1
2,1,22,49,UNIVERSITY,1428,5,1
2,53,11,22,ROOSEVELT/RAVENNA,0,3,1
2,46,6,5,CAPITOL HILL,755,3,1
1,47,6,5,CAPITOL HILL,755,3,1
2,46,13,27,NORTHGATE,911,2,1
2,8,22,48,UNIVERSITY,1753,6,1
2,1,8,12,CAPITOL HILL,625,0,1
2,46,14,30,DOWNTOWN COMMERCIAL,1222,2,1
2,8,5,2,BALLARD SOUTH,1522,2,1
2,44,22,49,UNIVERSITY,574,3,1
1,47,13,27,NORTHGATE,553,3,1
2,12,7,10,SLU/CASCADE,661,1,1
2,54,15,33,NORTHGATE,1850,0,1
2,12,12,23,DOWNTOWN COMMERCIAL,341,1,1
3,55,10,17,FIRST HILL,314,3,1
1,29,7,9,SLU/CASCADE,1572,3,1
2,50,7,9,SLU/CASCADE,276,3,1
3,15,10,17,FIRST HILL,180,3,1
2,12,12,23,DOWNTOWN COMMERCIAL,276,3,1
1,47,8,11,CAPITOL HILL,137,3,1
2,12,8,11,CAPITOL HILL,137,3,1
2,8,13,26,NORTHGATE,65,3,1
1,0,10,17,FIRST HILL,1937,2,1
1,47,13,27,NORTHGATE,1650,2,1
2,51,5,2,BALLARD SOUTH,1697,2,1
2,54,11,22,ROOSEVELT/RAVENNA,2008,1,1
2,12,8,13,FIRST HILL,1861,2,1
2,50,8,12,CAPITOL HILL,1819,2,1
2,33,5,2,BALLARD SOUTH,2,2,1
3,56,14,31,DOWNTOWN COMMERCIAL,1832,2,1
1,43,10,17,FIRST HILL,1693,2,1
1,29,18,40,QUEEN ANNE,549,2,1
2,46,14,31,DOWNTOWN COMMERCIAL,759,2,1
2,44,15,34,NORTHGATE,1496,2,1
2,46,18,41,SLU/CASCADE,1529,2,1
3,56,6,5,CAPITOL HILL,1301,2,1
1,0,6,5,CAPITOL HILL,1301,2,1
2,44,22,49,UNIVERSITY,1489,0,1
1,47,5,2,BALLARD SOUTH,1370,2,1
1,0,5,2,BALLARD SOUTH,1370,2,1
2,8,8,11,CAPITOL HILL,1228,2,1
2,51,22,48,UNIVERSITY,0,2,1
1,43,10,17,FIRST HILL,1955,5,1
1,47,8,11,CAPITOL HILL,1080,2,1
2,8,15,33,NORTHGATE,1124,2,1
2,46,13,27,NORTHGATE,1076,2,1
2,44,8,13,FIRST HILL,1048,2,1
1,47,5,2,BALLARD SOUTH,2008,1,1
3,55,13,27,NORTHGATE,987,2,1
2,12,5,2,BALLARD SOUTH,933,2,1
3,55,8,13,FIRST HILL,984,1,1
1,47,13,26,NORTHGATE,1045,2,1
2,33,7,10,SLU/CASCADE,635,2,1
2,53,7,10,SLU/CASCADE,635,2,1
1,0,5,2,BALLARD SOUTH,661,2,1
2,33,18,40,QUEEN ANNE,354,2,1
2,54,18,40,QUEEN ANNE,354,2,1
3,55,8,13,FIRST HILL,603,2,1
1,47,8,13,FIRST HILL,603,2,1
2,8,5,2,BALLARD SOUTH,680,1,1
2,33,5,2,BALLARD SOUTH,680,1,1
2,12,13,27,ROOSEVELT/RAVENNA,787,2,1
2,54,15,33,NORTHGATE,1806,5,1
2,18,15,33,NORTHGATE,1606,1,1
1,0,14,29,DOWNTOWN COMMERCIAL,354,2,1
2,8,22,49,UNIVERSITY,0,2,1
1,0,8,13,FIRST HILL,33,2,1
1,47,8,12,CAPITOL HILL,1989,1,1
2,54,22,50,ROOSEVELT/RAVENNA,661,1,1
2,54,18,41,QUEEN ANNE,1606,4,1
2,1,14,31,DOWNTOWN COMMERCIAL,984,1,1
2,46,8,12,CAPITOL HILL,1729,1,1
1,0,8,12,CAPITOL HILL,1729,1,1
2,54,6,5,CAPITOL HILL,1522,6,1
2,44,14,30,DOWNTOWN COMMERCIAL,1675,1,1
2,33,15,34,NORTHGATE,1428,0,1
2,8,18,40,QUEEN ANNE,1902,6,1
2,12,15,33,NORTHGATE,1902,0,1
1,47,14,31,DOWNTOWN COMMERCIAL,1199,1,1
2,46,7,10,SLU/CASCADE,1484,1,1
2,8,7,9,QUEEN ANNE,1806,6,1
2,1,5,2,BALLARD SOUTH,0,6,1
2,12,8,13,FIRST HILL,560,6,1
2,53,15,33,NORTHGATE,1522,0,1
2,58,22,48,UNIVERSITY,727,0,1
2,1,11,22,ROOSEVELT/RAVENNA,1478,5,1
2,26,8,11,CAPITOL HILL,0,2,1
2,44,22,50,ROOSEVELT/RAVENNA,1204,1,1
2,1,13,27,NORTHGATE,984,0,1
2,53,22,48,UNIVERSITY,2008,6,1
2,8,7,10,SLU/CASCADE,1165,1,1
2,12,14,29,DOWNTOWN COMMERCIAL,867,0,1
2,53,22,49,UNIVERSITY,198,6,1
2,46,5,2,BALLARD SOUTH,1606,5,1
2,8,5,2,BALLARD SOUTH,420,4,1
1,29,5,3,BALLARD SOUTH,1019,1,1
2,51,15,33,NORTHGATE,1485,3,1
2,12,22,48,UNIVERSITY,498,0,1
3,55,8,13,FIRST HILL,984,1,1
2,19,8,13,FIRST HILL,984,1,1
2,19,13,27,NORTHGATE,945,0,1
2,8,7,9,QUEEN ANNE,1699,2,1
2,8,7,10,SLU/CASCADE,1160,1,1
2,46,13,27,NORTHGATE,1182,1,1
2,19,14,30,DOWNTOWN COMMERCIAL,980,1,1
1,47,22,49,UNIVERSITY,973,1,1
2,46,14,31,DOWNTOWN COMMERCIAL,969,1,1
2,33,8,11,CAPITOL HILL,0,6,1
2,1,5,2,BALLARD SOUTH,1930,5,1
2,53,8,13,FIRST HILL,1562,6,1
1,31,10,17,FIRST HILL,1106,1,1
2,8,22,50,ROOSEVELT/RAVENNA,1902,6,1
2,1,18,41,QUEEN ANNE,758,1,1
2,8,10,17,FIRST HILL,1699,0,1
2,53,18,41,QUEEN ANNE,823,1,1
2,8,14,29,DOWNTOWN COMMERCIAL,549,1,1
2,1,11,22,ROOSEVELT/RAVENNA,1798,4,1
1,0,7,10,SLU/CASCADE,661,1,1
1,43,7,8,SLU/CASCADE,1955,5,1
2,53,5,3,BALLARD SOUTH,456,1,1
2,50,12,23,DOWNTOWN COMMERCIAL,549,1,1
2,8,5,2,BALLARD SOUTH,541,1,1
1,0,8,13,FIRST HILL,508,1,1
3,56,8,13,FIRST HILL,508,1,1
2,8,8,12,CAPITOL HILL,367,1,1
2,12,14,31,DOWNTOWN COMMERCIAL,105,1,1
2,12,14,31,DOWNTOWN COMMERCIAL,243,1,1
2,50,8,13,FIRST HILL,200,1,1
2,9,8,13,FIRST HILL,0,1,1
3,55,18,41,SLU/CASCADE,119,1,1
2,12,18,41,SLU/CASCADE,119,1,1
2,8,22,49,UNIVERSITY,2041,0,1
2,8,7,8,SLU/CASCADE,2,1,1
3,56,10,17,FIRST HILL,137,1,1
1,29,10,17,FIRST HILL,137,1,1
2,33,14,29,DOWNTOWN COMMERCIAL,1806,6,1
2,54,14,29,DOWNTOWN COMMERCIAL,1806,6,1
1,0,14,29,DOWNTOWN COMMERCIAL,1989,0,1
1,47,12,24,DOWNTOWN COMMERCIAL,1752,0,1
2,1,11,22,ROOSEVELT/RAVENNA,1522,0,1
1,0,8,13,FIRST HILL,1288,6,1
2,58,22,48,UNIVERSITY,0,4,1
2,33,8,13,FIRST HILL,1699,5,1
3,55,7,9,QUEEN ANNE,0,0,1
2,44,14,31,DOWNTOWN COMMERCIAL,1568,0,1
2,51,7,9,QUEEN ANNE,1806,6,1
2,33,15,33,NORTHGATE,1514,0,1
2,54,15,33,NORTHGATE,1517,0,1
2,8,14,31,DOWNTOWN COMMERCIAL,0,3,1
2,33,5,2,BALLARD SOUTH,0,6,1
1,0,8,11,CAPITOL HILL,1492,0,1
2,44,14,30,DOWNTOWN COMMERCIAL,1372,0,1
2,44,14,30,DOWNTOWN COMMERCIAL,1369,0,1
2,46,13,27,NORTHGATE,1324,0,1
2,44,12,23,DOWNTOWN COMMERCIAL,191,4,1
1,29,6,5,CAPITOL HILL,0,5,1
2,33,10,17,FIRST HILL,0,2,1
2,51,11,22,ROOSEVELT/RAVENNA,1113,0,1
1,47,14,31,DOWNTOWN COMMERCIAL,1222,0,1
2,8,18,40,QUEEN ANNE,1806,2,1
2,53,7,9,QUEEN ANNE,1428,6,1
2,8,22,50,ROOSEVELT/RAVENNA,0,6,1
2,54,10,17,FIRST HILL,1428,2,1
2,9,5,2,BALLARD SOUTH,1428,3,1
2,8,13,27,NORTHGATE,2029,6,1
2,53,10,17,FIRST HILL,1606,6,1
1,21,8,13,FIRST HILL,1176,5,1
2,1,22,50,ROOSEVELT/RAVENNA,0,4,1
1,47,12,23,DOWNTOWN COMMERCIAL,919,0,1
2,12,7,9,SLU/CASCADE,0,5,1
2,53,7,9,SLU/CASCADE,0,5,1
2,54,14,29,DOWNTOWN COMMERCIAL,1911,6,1
2,8,7,9,QUEEN ANNE,401,1,1
2,12,8,11,CAPITOL HILL,1562,2,1
2,8,8,11,CAPITOL HILL,23,0,1
2,51,22,49,UNIVERSITY,231,0,1
2,8,8,13,CAPITOL HILL,1902,0,1
2,8,22,49,UNIVERSITY,1593,4,1
2,53,14,31,DOWNTOWN COMMERCIAL,1113,6,1
2,10,22,49,UNIVERSITY,1345,6,1
2,8,18,40,QUEEN ANNE,864,5,1
2,12,5,3,BALLARD SOUTH,1460,6,1
1,29,5,2,BALLARD SOUTH,191,6,1
2,1,7,10,SLU/CASCADE,1606,4,1
2,53,7,10,SLU/CASCADE,1806,5,1
2,53,8,11,CAPITOL HILL,1522,5,1
2,1,5,2,BALLARD SOUTH,354,0,1
2,8,14,31,DOWNTOWN COMMERCIAL,333,0,1
2,1,18,40,QUEEN ANNE,276,6,1
2,53,5,2,BALLARD SOUTH,1902,4,1
2,8,5,2,BALLARD SOUTH,616,0,1
2,53,8,12,CAPITOL HILL,1428,5,1
2,26,5,3,BALLARD SOUTH,0,5,1
2,8,7,10,SLU/CASCADE,1806,5,1
2,1,6,5,CAPITOL HILL,1355,0,1
2,53,11,22,ROOSEVELT/RAVENNA,1067,5,1
2,12,22,48,UNIVERSITY,1902,5,1
2,53,6,5,CAPITOL HILL,1076,5,1
2,53,10,17,FIRST HILL,1861,5,1
2,53,8,13,FIRST HILL,697,0,1
2,53,5,2,BALLARD SOUTH,2061,6,1
2,8,22,49,UNIVERSITY,586,6,1
2,8,22,49,UNIVERSITY,1920,6,1
2,46,14,30,SLU/CASCADE,0,0,1
2,51,14,29,DOWNTOWN COMMERCIAL,672,6,1
2,8,22,49,UNIVERSITY,65,6,1
2,12,8,13,FIRST HILL,2113,4,1
2,1,8,11,CAPITOL HILL,1777,5,1
2,46,13,27,NORTHGATE,1738,2,1
2,1,12,23,DOWNTOWN COMMERCIAL,1244,5,1
2,53,18,41,QUEEN ANNE,1244,5,1
2,46,13,27,NORTHGATE,1822,2,1
2,46,13,27,NORTHGATE,1727,1,1
2,46,13,27,NORTHGATE,1552,3,1
2,53,8,11,CAPITOL HILL,28,4,1
2,1,7,9,SLU/CASCADE,950,3,1
2,1,22,49,UNIVERSITY,958,5,1
2,1,8,11,CAPITOL HILL,0,1,1
2,8,22,49,UNIVERSITY,0,0,1
2,1,15,34,NORTHGATE,796,5,1
2,10,8,11,CAPITOL HILL,669,5,1
2,46,14,30,DOWNTOWN COMMERCIAL,984,3,1
2,8,11,22,ROOSEVELT/RAVENNA,386,0,1
2,9,22,48,UNIVERSITY,56,0,1
2,8,22,48,UNIVERSITY,56,0,1
3,55,22,49,UNIVERSITY,34,0,1
1,47,11,22,ROOSEVELT/RAVENNA,1447,6,1
2,12,18,41,QUEEN ANNE,1976,6,1
2,44,18,41,QUEEN ANNE,1976,6,1
1,0,5,2,BALLARD SOUTH,1866,6,1
2,53,14,31,DOWNTOWN COMMERCIAL,1650,5,1
2,12,18,40,QUEEN ANNE,2054,6,1
2,54,18,40,QUEEN ANNE,2054,6,1
3,13,7,9,SLU/CASCADE,1729,6,1
1,34,14,31,DOWNTOWN COMMERCIAL,1848,6,1
1,29,8,11,CAPITOL HILL,1662,6,1
1,0,10,17,FIRST HILL,0,6,1
2,12,10,17,FIRST HILL,0,6,1
1,0,18,40,QUEEN ANNE,1495,6,1
2,53,8,12,CAPITOL HILL,1650,6,1
3,15,13,26,NORTHGATE,1467,6,1
3,56,13,26,NORTHGATE,1467,6,1
2,50,13,26,NORTHGATE,1467,6,1
1,47,5,2,BALLARD SOUTH,0,6,1
2,8,8,11,CAPITOL HILL,1324,6,1
2,58,22,48,UNIVERSITY,823,2,1
2,8,11,22,ROOSEVELT/RAVENNA,541,5,1
2,1,11,22,ROOSEVELT/RAVENNA,1244,5,1
2,46,13,27,NORTHGATE,1840,4,1
1,47,14,31,DOWNTOWN COMMERCIAL,1593,6,1
2,46,13,27,NORTHGATE,1722,0,1
2,1,18,41,QUEEN ANNE,1088,1,1
2,46,13,27,NORTHGATE,818,2,1
2,54,15,33,NORTHGATE,586,3,1
2,8,11,22,ROOSEVELT/RAVENNA,1522,4,1
2,51,7,10,SLU/CASCADE,1867,3,1
2,1,5,2,BALLARD SOUTH,1650,4,1
2,1,5,2,BALLARD SOUTH,1428,5,1
2,44,8,12,FIRST HILL,1350,6,1
2,53,22,49,UNIVERSITY,2008,4,1
2,46,22,50,ROOSEVELT/RAVENNA,1269,4,1
2,1,8,12,CAPITOL HILL,2008,3,1
2,12,11,22,ROOSEVELT/RAVENNA,1339,6,1
2,1,8,12,FIRST HILL,95,4,1
2,53,7,9,SLU/CASCADE,1522,4,1
2,1,18,40,QUEEN ANNE,802,5,1
2,12,22,49,UNIVERSITY,2086,4,1
2,1,8,12,CAPITOL HILL,0,5,1
2,1,5,2,BALLARD SOUTH,1164,4,1
2,53,12,23,DOWNTOWN COMMERCIAL,1428,4,1
2,1,12,23,DOWNTOWN COMMERCIAL,456,4,1
2,46,14,31,DOWNTOWN COMMERCIAL,1358,6,1
2,58,22,49,UNIVERSITY,0,1,1
2,51,8,11,CAPITOL HILL,984,5,1
2,46,13,27,NORTHGATE,1312,6,1
2,8,14,29,DOWNTOWN COMMERCIAL,1261,6,1
2,8,14,29,DOWNTOWN COMMERCIAL,989,6,1
2,9,22,48,ROOSEVELT/RAVENNA,1522,5,1
2,33,8,11,CAPITOL HILL,1449,5,1
2,8,22,49,UNIVERSITY,549,6,1
1,47,8,11,CAPITOL HILL,944,6,1
2,44,8,13,CAPITOL HILL,813,6,1
2,33,8,13,FIRST HILL,823,6,1
2,53,7,10,SLU/CASCADE,1699,5,1
1,29,5,2,BALLARD SOUTH,478,6,1
2,8,5,3,BALLARD SOUTH,136,6,1
2,51,12,23,DOWNTOWN COMMERCIAL,2061,5,1
1,0,8,11,CAPITOL HILL,1902,6,1
2,8,22,49,UNIVERSITY,549,6,1
1,47,6,5,CAPITOL HILL,493,6,1
1,47,8,12,FIRST HILL,373,6,1
2,44,8,12,CAPITOL HILL,373,6,1
1,0,22,49,UNIVERSITY,279,6,1
2,12,5,2,BALLARD SOUTH,180,6,1
1,47,8,12,CAPITOL HILL,196,6,1
3,56,8,12,CAPITOL HILL,196,6,1
3,13,6,5,CAPITOL HILL,2045,5,1
1,0,7,9,SLU/CASCADE,60,6,1
2,51,15,33,NORTHGATE,1256,5,1
1,0,7,8,SLU/CASCADE,2037,5,1
1,0,8,11,CAPITOL HILL,2067,5,1
2,53,8,11,CAPITOL HILL,1922,5,1
1,0,18,41,SLU/CASCADE,1823,5,1
1,47,8,12,CAPITOL HILL,1760,5,1
2,54,5,3,BALLARD SOUTH,95,4,1
2,1,8,11,CAPITOL HILL,933,4,1
2,53,18,41,QUEEN ANNE,735,4,1
